"";"sub";"cond";"item";"seq";"start_time";"end_time";"duration_ms"
"483";7;3;53;31;26487190;26494544;7354
"495";7;1;99;32;26496768;26501635;4867
"506";7;1;51;33;26504157;26508968;4811
"516";7;3;85;34;26511615;26520810;9195
"526";7;3;37;35;26523137;26531143;8006
"542";7;1;87;36;26537046;26542034;4988
"556";7;3;29;37;26544433;26555525;11092
"573";7;3;1;38;26561513;26570100;8587
"593";7;1;71;39;26575643;26581549;5906
"605";7;3;45;40;26585461;26592066;6605
"613";7;1;3;41;26594685;26601607;6922
"632";7;1;7;42;26607581;26612457;4876
"655";7;1;35;43;26618978;26625131;6153
"676";7;1;47;44;26631376;26638322;6946
"685";7;3;77;45;26640629;26649672;9043
"696";7;3;25;46;26652438;26662013;9575
"713";7;3;17;47;26670431;26676946;6515
"735";7;1;39;48;26725496;26729980;4484
"756";7;1;19;49;26735727;26741788;6061
"775";7;1;23;50;26748368;26753387;5019
"795";7;4;98;51;26758704;26765062;6358
"805";7;2;84;52;26769793;26776620;6827
"816";7;4;82;53;26781617;26786378;4761
"825";7;4;10;54;26789661;26797711;8050
"845";7;2;92;55;26804227;26808969;4742
"854";7;2;36;56;26811757;26816410;4653
"872";7;4;38;57;26823595;26829302;5707
"892";7;2;8;58;26836979;26842201;5222
"917";7;4;54;59;26848633;26854284;5651
"926";7;2;20;60;26889936;26893983;4047
"946";7;2;48;61;26899722;26905807;6085
"956";7;2;56;62;26908750;26912849;4099
"964";7;2;44;63;26915164;26919732;4568
"975";7;2;24;64;26922150;26926865;4715
"995";7;2;40;65;26932705;26935973;3268
"1018";7;4;2;66;26941201;26946139;4938
"1034";7;2;72;67;26951816;26960039;8223
"1046";7;2;100;68;26963248;26967363;4115
"1054";7;2;16;69;26972964;26978605;5641
"1075";7;2;52;70;26985114;26990346;5232
"1084";7;4;62;71;26992853;26997545;4692
"1095";7;4;78;72;27000285;27006303;6018
"1103";7;2;96;73;27009067;27012270;3203
"11110";7;2;60;74;27014901;27018469;3568
"1124";7;2;12;75;27021420;27025278;3858
"1145";7;4;26;76;27030406;27035327;4921
"1166";7;4;86;77;27040566;27045561;4995
"1176";7;4;34;78;27048905;27056643;7738
"1196";7;2;68;79;27063812;27070801;6989
"1206";7;2;80;80;27073163;27077826;4663
"12110";7;4;94;81;27080260;27085409;5149
"1226";7;4;66;82;27088209;27093708;5499
"1234";7;4;18;83;27096208;27101925;5717
"1255";7;4;58;84;27107652;27114741;7089
"1264";7;4;6;85;27117278;27123999;6721
"1283";7;2;4;86;27129443;27132749;3306
"1305";7;2;28;87;27137358;27142349;4991
"1324";7;4;22;88;27151586;27159765;8179
"1343";7;2;76;89;27166207;27177497;11290
"1355";7;4;74;90;27179729;27185714;5985
"1363";7;2;88;91;27189100;27193847;4747
"1376";7;4;46;92;27197341;27204605;7264
"1385";7;2;64;93;27207516;27213238;5722
"1396";7;4;42;94;27216347;27221062;4715
"1403";7;4;30;95;27223864;27228820;4956
"1422";7;4;70;96;27234573;27241112;6539
"1436";7;4;50;97;27244771;27251403;6632
"1443";7;4;90;98;27253889;27260861;6972
"1456";7;2;32;99;27263977;27269902;5925
"1476";7;4;14;100;27276702;27283060;6358
"918";8;4;97;1;1042364;1048810;6446
"1019";8;2;83;2;1051971;1056810;4839
"1125";8;4;81;3;1059553;1066701;7148
"1227";8;4;9;4;1069337;1075559;6222
"1415";8;2;91;5;1080642;1085367;4725
"154";8;2;35;6;1088201;1093150;4949
"174";8;4;37;7;1098975;1106933;7958
"193";8;2;7;8;1112300;1117258;4958
"214";8;4;53;9;1124509;1132691;8182
"227";8;2;19;10;1134693;1140682;5989
"247";8;2;47;11;1145590;1151690;6100
"256";8;2;55;12;1153993;1160489;6496
"264";8;2;43;13;1163176;1169181;6005
"277";8;2;23;14;1171938;1177439;5501
"296";8;2;39;15;1182480;1189389;6909
"314";8;4;1;16;1194653;1201896;7243
"337";8;2;71;17;1208451;1214146;5695
"346";8;2;99;18;1216410;1222237;5827
"354";8;2;15;19;1225048;1231345;6297
"377";8;2;51;20;1236895;1242712;5817
"384";8;4;61;21;1245302;1252070;6768
"397";8;4;77;22;1255382;1262211;6829
"404";8;2;95;23;1265299;1271644;6345
"417";8;2;59;24;1274392;1281302;6910
"426";8;2;11;25;1284858;1290952;6094
"446";8;4;25;26;1297164;1304392;7228
"467";8;4;85;27;1310487;1317325;6838
"477";8;4;33;28;1319876;1325508;5632
"496";8;2;67;29;1331259;1337149;5890
"507";8;2;79;30;1339931;1344958;5027
"517";8;4;93;31;1347150;1356024;8874
"527";8;4;65;32;1358692;1365282;6590
"534";8;4;17;33;1367789;1375898;8109
"557";8;4;57;34;1381730;1387981;6251
"563";8;4;5;35;1390812;1398823;8011
"583";8;2;3;36;1404246;1410056;5810
"606";8;2;27;37;1415712;1421839;6127
"624";8;4;21;38;1426929;1435763;8834
"644";8;2;75;39;1440729;1448754;8025
"656";8;4;73;40;1451597;1458954;7357
"664";8;2;87;41;1461785;1465604;3819
"677";8;4;45;42;1468215;1474370;6155
"686";8;2;63;43;1476821;1482453;5632
"697";8;4;41;44;1484868;1492261;7393
"704";8;4;29;45;1494736;1501044;6308
"724";8;4;69;46;1507177;1519143;11966
"736";8;4;49;47;1521859;1529409;7550
"744";8;4;89;48;1532044;1538343;6299
"757";8;2;31;49;1547809;1554017;6208
"776";8;4;13;50;1559542;1568000;8458
"796";8;3;64;51;1572928;1580366;7438
"806";8;3;80;52;1582761;1594324;11563
"817";8;3;44;53;1596673;1603482;6809
"826";8;3;68;54;1606591;1613582;6991
"833";8;1;70;55;1616235;1622281;6046
"846";8;3;12;56;1624710;1634314;9604
"864";8;1;6;57;1639383;1646580;7197
"884";8;3;32;58;1652117;1658296;6179
"904";8;1;22;59;1663438;1668663;5225
"927";8;3;60;60;1674110;1678746;4636
"932";8;1;90;61;1681565;1689521;7956
"947";8;1;66;62;1692631;1700745;8114
"957";8;1;14;63;1740235;1744910;4675
"976";8;3;76;64;1750155;1760010;9855
"983";8;3;84;65;1763266;1770259;6993
"996";8;3;56;66;1773651;1781742;8091
"1004";8;1;34;67;1785225;1792017;6792
"1024";8;1;82;68;1800407;1806691;6284
"1035";8;1;94;69;1810289;1815841;5552
"1047";8;3;28;70;1818660;1827982;9322
"1063";8;3;92;71;1834911;1842965;8054
"1076";8;3;16;72;1847053;1852857;5804
"1096";8;1;10;73;1889312;1895480;6168
"11111";8;3;96;74;1902909;1910112;7203
"1126";8;1;58;75;1912727;1918779;6052
"1134";8;1;42;76;1921542;1927037;5495
"1146";8;1;50;77;1929660;1938886;9226
"1154";8;1;74;78;1941917;1947428;5511
"1167";8;1;62;79;1949893;1954119;4226
"1177";8;1;98;80;1956926;1961352;4426
"1184";8;1;54;81;1963857;1969994;6137
"1197";8;3;100;82;1973033;1979760;6727
"1207";8;3;52;83;1982502;1989110;6608
"12111";8;1;86;84;1991644;1995651;4007
"1228";8;1;38;85;1998181;2002876;4695
"1243";8;3;88;86;2008770;2016209;7439
"1256";8;1;30;87;2019442;2026800;7358
"1274";8;1;2;88;2032229;2040550;8321
"1294";8;3;72;89;2046284;2054424;8140
"1306";8;1;46;90;2057308;2062566;5258
"1316";8;3;4;91;2065715;2071148;5433
"1334";8;3;8;92;2076593;2083673;7080
"1356";8;3;36;93;2089124;2097389;8265
"1377";8;3;48;94;2103546;2110189;6643
"1386";8;1;78;95;2112883;2120055;7172
"1397";8;1;26;96;2122771;2128113;5342
"1416";8;1;18;97;2133996;2140654;6658
"1437";8;3;40;98;2145448;2153146;7698
"1457";8;3;20;99;2158748;2166687;7939
"1477";8;3;24;100;2173170;2180303;7133
"919";9;3;63;1;3683477;3691152;7675
"1020";9;3;79;2;3693952;3703726;9774
"1127";9;3;43;3;3706288;3713267;6979
"1229";9;3;67;4;3717938;3724092;6154
"1317";9;1;69;5;3727208;3733267;6059
"1417";9;3;11;6;3736979;3741791;4812
"163";9;1;5;7;3748402;3755433;7031
"184";9;3;31;8;3764971;3771574;6603
"204";9;1;21;9;3777163;3781765;4602
"228";9;3;59;10;3795248;3802939;7691
"234";9;1;89;11;3806894;3810830;3936
"248";9;1;65;12;3816484;3821814;5330
"257";9;1;13;13;3826037;3832947;6910
"278";9;3;75;14;3838346;3847229;8883
"284";9;3;83;15;3850334;3854179;3845
"297";9;3;55;16;3857599;3863912;6313
"304";9;1;33;17;3866481;3869962;3481
"324";9;1;81;18;3874768;3878895;4127
"338";9;1;93;19;3883226;3888578;5352
"347";9;3;27;20;3892001;3897444;5443
"364";9;3;91;21;3902570;3911419;8849
"378";9;3;15;22;3915509;3920410;4901
"398";9;1;9;23;3926706;3931143;4437
"418";9;3;95;24;3936977;3943526;6549
"427";9;1;57;25;3946486;3949959;3473
"434";9;1;41;26;3953982;3958634;4652
"447";9;1;49;27;4004338;4010382;6044
"454";9;1;73;28;4014841;4022273;7432
"468";9;1;61;29;4025956;4029423;3467
"478";9;1;97;30;4033364;4037589;4225
"484";9;1;53;31;4041413;4045939;4526
"497";9;3;99;32;4052119;4058455;6336
"508";9;3;51;33;4064381;4069713;5332
"518";9;1;85;34;4072912;4077646;4734
"528";9;1;37;35;4080948;4085196;4248
"543";9;3;87;36;4090553;4095187;4634
"558";9;1;29;37;4101703;4106670;4967
"574";9;1;1;38;4113808;4118953;5145
"594";9;3;71;39;4124927;4131419;6492
"607";9;1;45;40;4136622;4139736;3114
"614";9;3;3;41;4142725;4147852;5127
"633";9;3;7;42;4157129;4162760;5631
"657";9;3;35;43;4170175;4176301;6126
"678";9;3;47;44;4183530;4188450;4920
"687";9;1;77;45;4191799;4196767;4968
"698";9;1;25;46;4200079;4207791;7712
"714";9;1;17;47;4213896;4217766;3870
"737";9;3;39;48;4224568;4229757;5189
"758";9;3;19;49;4236454;4241107;4653
"777";9;3;23;50;4246976;4251365;4389
"797";9;2;98;51;4322871;4327262;4391
"807";9;4;84;52;4330353;4338929;8576
"818";9;2;82;53;4341924;4346278;4354
"827";9;2;10;54;4348943;4353370;4427
"847";9;4;92;55;4360716;4366586;5870
"855";9;4;36;56;4368923;4375586;6663
"873";9;2;38;57;4384085;4386735;2650
"893";9;4;8;58;4392021;4396085;4064
"9110";9;2;54;59;4402234;4404668;2434
"928";9;4;20;60;4407073;4410626;3553
"948";9;4;48;61;4415929;4420376;4447
"958";9;4;56;62;4423031;4427442;4411
"965";9;4;44;63;4431934;4436675;4741
"977";9;4;24;64;4441261;4445958;4697
"997";9;4;40;65;4456860;4460291;3431
"10110";9;2;2;66;4465219;4469549;4330
"1036";9;4;72;67;4478043;4488106;10063
"1048";9;4;100;68;4492357;4496023;3666
"1055";9;4;16;69;4498713;4503289;4576
"1077";9;4;52;70;4510004;4516689;6685
"1085";9;2;62;71;4519964;4523322;3358
"1097";9;2;78;72;4527705;4531755;4050
"1104";9;4;96;73;4535630;4541155;5525
"11112";9;4;60;74;4544612;4548796;4184
"1128";9;4;12;75;4551871;4558662;6791
"1147";9;2;26;76;4565727;4570645;4918
"1168";9;2;86;77;4577173;4580178;3005
"1178";9;2;34;78;4583087;4586253;3166
"1198";9;4;68;79;4591638;4594844;3206
"1208";9;4;80;80;4598781;4602977;4196
"12112";9;2;94;81;4608752;4613544;4792
"12210";9;2;66;82;4619249;4623052;3803
"1235";9;2;18;83;4626953;4631735;4782
"1257";9;2;58;84;4638391;4643493;5102
"1265";9;2;6;85;4648073;4651476;3403
"1284";9;4;4;86;4658376;4661884;3508
"1307";9;4;28;87;4713428;4720226;6798
"1325";9;2;22;88;4726443;4728951;2508
"1344";9;4;76;89;4734285;4739976;5691
"1357";9;2;74;90;4743163;4746742;3579
"1364";9;4;88;91;4749936;4755441;5505
"1378";9;2;46;92;4758057;4761308;3251
"1387";9;4;64;93;4764641;4772833;8192
"1398";9;2;42;94;4775749;4779466;3717
"1404";9;2;30;95;4782414;4787207;4793
"1423";9;2;70;96;4794219;4799357;5138
"1438";9;2;50;97;4802164;4806690;4526
"1444";9;2;90;98;4811545;4815606;4061
"1458";9;4;32;99;4819982;4824206;4224
"1478";9;2;14;100;4830600;4834197;3597
"920";10;2;97;1;5999085;6001614;2529
"1025";10;4;83;2;6006226;6009908;3682
"1129";10;2;81;3;6012757;6014908;2151
"1230";10;2;9;4;6018340;6020680;2340
"1418";10;4;91;5;6027024;6030996;3972
"155";10;4;35;6;6034012;6037557;3545
"175";10;2;37;7;6043668;6047190;3522
"194";10;4;7;8;6053828;6057453;3625
"215";10;2;53;9;6064413;6067431;3018
"229";10;4;19;10;6070225;6073136;2911
"249";10;4;47;11;6078362;6081944;3582
"258";10;4;55;12;6086061;6089327;3266
"265";10;4;43;13;6092065;6095660;3595
"279";10;4;23;14;6098243;6100825;2582
"298";10;4;39;15;6105896;6109434;3538
"315";10;2;1;16;6115813;6118810;2997
"339";10;4;71;17;6125060;6128444;3384
"348";10;4;99;18;6132759;6136228;3469
"355";10;4;15;19;6139782;6143892;4110
"379";10;4;51;20;6148964;6151817;2853
"385";10;2;61;21;6154637;6156477;1840
"399";10;2;77;22;6158982;6161100;2118
"405";10;4;95;23;6163637;6166983;3346
"419";10;4;59;24;6170014;6172916;2902
"428";10;4;11;25;6175523;6178599;3076
"448";10;2;25;26;6184073;6187399;3326
"469";10;2;85;27;6192834;6195232;2398
"479";10;2;33;28;6198495;6200432;1937
"498";10;4;67;29;6206112;6209131;3019
"509";10;4;79;30;6212111;6216081;3970
"519";10;2;93;31;6218540;6221770;3230
"529";10;2;65;32;6224806;6227794;2988
"535";10;2;17;33;6230926;6234259;3333
"559";10;2;57;34;6239483;6241113;1630
"564";10;2;5;35;6243302;6245355;2053
"584";10;4;3;36;6250397;6254076;3679
"608";10;4;27;37;6260069;6264013;3944
"625";10;2;21;38;6269536;6271910;2374
"645";10;4;75;39;6277019;6279962;2943
"658";10;2;73;40;6283143;6285520;2377
"665";10;4;87;41;6287991;6291428;3437
"679";10;2;45;42;6294105;6296311;2206
"688";10;4;63;43;6299278;6302136;2858
"699";10;2;41;44;6305110;6306903;1793
"705";10;2;29;45;6309988;6312461;2473
"725";10;2;69;46;6317214;6319494;2280
"738";10;2;49;47;6321917;6324377;2460
"745";10;2;89;48;6327080;6328960;1880
"759";10;4;31;49;6331845;6336677;4832
"778";10;2;13;50;6341893;6343802;1909
"798";10;1;64;51;6349160;6351643;2483
"808";10;1;80;52;6354438;6357634;3196
"819";10;1;44;53;6360345;6362934;2589
"828";10;1;68;54;6365626;6368924;3298
"834";10;3;70;55;6371840;6375659;3819
"848";10;1;12;56;6378149;6381150;3001
"865";10;3;6;57;6385878;6389783;3905
"885";10;1;32;58;6394955;6397941;2986
"905";10;3;22;59;6403188;6406382;3194
"929";10;1;60;60;6413435;6416232;2797
"933";10;3;90;61;6419755;6423782;4027
"949";10;3;66;62;6427011;6431082;4071
"959";10;3;14;63;6434116;6437781;3665
"978";10;1;76;64;6442930;6444773;1843
"984";10;1;84;65;6447417;6449739;2322
"998";10;1;56;66;6452313;6454047;1734
"1005";10;3;34;67;6456429;6459397;2968
"1026";10;3;82;68;6464211;6467514;3303
"1037";10;3;94;69;6470807;6474803;3996
"1049";10;1;28;70;6477557;6480613;3056
"1064";10;1;92;71;6485772;6488708;2936
"1078";10;1;16;72;6491431;6494005;2574
"1098";10;3;10;73;6499294;6502262;2968
"11113";10;1;96;74;6507101;6510174;3073
"11210";10;3;58;75;6516021;6519503;3482
"1135";10;3;42;76;6522240;6527261;5021
"1148";10;3;50;77;6530476;6534545;4069
"1155";10;3;74;78;6537506;6541215;3709
"1169";10;3;62;79;6545788;6548302;2514
"1179";10;3;98;80;6550638;6553510;2872
"1185";10;3;54;81;6556340;6559419;3079
"1199";10;1;100;82;6562016;6564569;2553
"1209";10;1;52;83;6567429;6570505;3076
"12113";10;3;86;84;6573404;6577442;4038
"12211";10;3;38;85;6580245;6583617;3372
"1244";10;1;88;86;6588595;6591154;2559
"1258";10;3;30;87;6593798;6597117;3319
"1275";10;3;2;88;6601791;6605800;4009
"1295";10;1;72;89;6611066;6614117;3051
"1308";10;3;46;90;6617151;6621000;3849
"1318";10;1;4;91;6623313;6628421;5108
"1335";10;1;8;92;6633364;6636257;2893
"1358";10;1;36;93;6642823;6645424;2601
"1379";10;1;48;94;6650945;6653622;2677
"1388";10;3;78;95;6656340;6660024;3684
"1399";10;3;26;96;6662627;6666544;3917
"1419";10;3;18;97;6674369;6676714;2345
"1439";10;1;40;98;6681289;6684056;2767
"1459";10;1;20;99;6688526;6690833;2307
"1479";10;1;24;100;6695724;6698155;2431
"930";11;1;63;1;9154300;9159419;5119
"1027";11;1;79;2;9165905;9170277;4372
"1130";11;1;43;3;9173773;9178835;5062
"1236";11;1;67;4;9181119;9186915;5796
"1319";11;3;69;5;9189914;9198201;8287
"1420";11;1;11;6;9201179;9207076;5897
"164";11;3;5;7;9214581;9221325;6744
"185";11;1;31;8;9226986;9232005;5019
"205";11;3;21;9;9239566;9248808;9242
"2210";11;1;59;10;9255455;9262057;6602
"235";11;3;89;11;9264444;9270767;6323
"2410";11;3;65;12;9274340;9280390;6050
"259";11;3;13;13;9283261;9290081;6820
"2710";11;1;75;14;9296302;9302922;6620
"285";11;1;83;15;9305867;9310394;4527
"299";11;1;55;16;9313451;9318147;4696
"305";11;3;33;17;9320960;9328396;7436
"325";11;3;81;18;9334462;9341717;7255
"3310";11;3;93;19;9344171;9350750;6579
"349";11;1;27;20;9353874;9358895;5021
"365";11;1;91;21;9364415;9368028;3613
"3710";11;1;15;22;9371224;9375678;4454
"3910";11;3;9;23;9382631;9388911;6280
"4110";11;1;95;24;9395511;9400477;4966
"429";11;3;57;25;9402751;9408543;5792
"435";11;3;41;26;9410871;9416810;5939
"449";11;3;49;27;9419226;9426618;7392
"455";11;3;73;28;9429030;9436234;7204
"4610";11;3;61;29;9438711;9444428;5717
"4710";11;3;97;30;9447025;9454692;7667
"485";11;3;53;31;9457594;9464083;6489
"499";11;1;99;32;9466446;9472166;5720
"5010";11;1;51;33;9475445;9481366;5921
"5110";11;3;85;34;9483749;9489774;6025
"5210";11;3;37;35;9492644;9502232;9588
"544";11;1;87;36;9508333;9512856;4523
"5510";11;3;29;37;9515323;9522448;7125
"575";11;3;1;38;9528323;9535642;7319
"595";11;1;71;39;9541374;9546497;5123
"609";11;3;45;40;9548903;9554595;5692
"615";11;1;3;41;9557532;9563047;5515
"634";11;1;7;42;9569085;9573054;3969
"659";11;1;35;43;9580632;9585573;4941
"6710";11;1;47;44;9590966;9594737;3771
"689";11;3;77;45;9598346;9604518;6172
"6910";11;3;25;46;9607114;9615145;8031
"715";11;3;17;47;9621745;9627256;5511
"739";11;1;39;48;9632791;9638152;5361
"7510";11;1;19;49;9644461;9649301;4840
"779";11;1;23;50;9654866;9659307;4441
"799";11;4;98;51;9664512;9668751;4239
"809";11;2;84;52;9671553;9678184;6631
"8110";11;4;82;53;9681314;9686242;4928
"829";11;4;10;54;9689050;9696425;7375
"849";11;2;92;55;9702351;9709054;6703
"856";11;2;36;56;9712254;9716974;4720
"874";11;4;38;57;9722698;9727724;5026
"894";11;2;8;58;9733753;9739040;5287
"9111";11;4;54;59;9744765;9750173;5408
"9210";11;2;20;60;9753318;9757281;3963
"9410";11;2;48;61;9762343;9766809;4466
"9510";11;2;56;62;9769126;9773898;4772
"966";11;2;44;63;9776272;9780388;4116
"979";11;2;24;64;9783227;9787138;3911
"999";11;2;40;65;9792245;9796271;4026
"10111";11;4;2;66;9801810;9808380;6570
"1038";11;2;72;67;9815363;9822387;7024
"10410";11;2;100;68;9825054;9829422;4368
"1056";11;2;16;69;9832409;9837145;4736
"1079";11;2;52;70;9842649;9848286;5637
"1086";11;4;62;71;9851030;9856303;5273
"1099";11;4;78;72;9859108;9866961;7853
"1105";11;2;96;73;9869419;9872869;3450
"11114";11;2;60;74;9875420;9879361;3941
"11211";11;2;12;75;9881829;9886329;4500
"1149";11;4;26;76;9892290;9899984;7694
"11610";11;4;86;77;9906374;9912619;6245
"11710";11;4;34;78;9915655;9921052;5397
"11910";11;2;68;79;9927054;9932683;5629
"12010";11;2;80;80;9936067;9941541;5474
"12114";11;4;94;81;9943881;9949899;6018
"12212";11;4;66;82;9952217;9958882;6665
"1237";11;4;18;83;9961465;9967949;6484
"1259";11;4;58;84;9973467;9979087;5620
"1266";11;4;6;85;9981566;9988264;6698
"1285";11;2;4;86;9993967;9997422;3455
"1309";11;2;28;87;10002992;10009680;6688
"1326";11;4;22;88;10018763;10024035;5272
"1345";11;2;76;89;10029961;10034004;4043
"1359";11;4;74;90;10037136;10042421;5285
"1365";11;2;88;91;10045221;10052965;7744
"13710";11;4;46;92;10055450;10062061;6611
"1389";11;2;64;93;10064533;10069478;4945
"13910";11;4;42;94;10072004;10079375;7371
"1405";11;4;30;95;10083123;10090261;7138
"1424";11;4;70;96;10096736;10101664;4928
"14310";11;4;50;97;10104329;10110835;6506
"1445";11;4;90;98;10113463;10120202;6739
"14510";11;2;32;99;10122868;10127273;4405
"14710";11;4;14;100;10133696;10139101;5405
"934";12;4;97;1;12295129;12300640;5511
"1028";12;2;83;2;12307820;12311206;3386
"1136";12;4;81;3;12345986;12350663;4677
"1238";12;4;9;4;12356052;12359604;3552
"1425";12;2;91;5;12365867;12369929;4062
"156";12;2;35;6;12376349;12379754;3405
"176";12;4;37;7;12387492;12391903;4411
"195";12;2;7;8;12396767;12400306;3539
"216";12;4;53;9;12406728;12410528;3800
"2211";12;2;19;10;12413372;12416553;3181
"2411";12;2;47;11;12421494;12423910;2416
"2510";12;2;55;12;12431703;12434677;2974
"266";12;2;43;13;12437104;12440777;3673
"2711";12;2;23;14;12442984;12445709;2725
"2910";12;2;39;15;12451649;12455043;3394
"316";12;4;1;16;12461682;12466927;5245
"3311";12;2;71;17;12472487;12475692;3205
"3410";12;2;99;18;12478185;12481663;3478
"356";12;2;15;19;12486671;12489866;3195
"3711";12;2;51;20;12496907;12499957;3050
"386";12;4;61;21;12503015;12507904;4889
"3911";12;4;77;22;12514461;12518890;4429
"406";12;2;95;23;12521334;12524990;3656
"4111";12;2;59;24;12527861;12530531;2670
"436";12;2;11;26;12666437;12669293;2856
"456";12;4;25;27;12674823;12679093;4270
"4711";12;4;85;28;12687497;12692151;4654
"486";12;4;33;29;12695406;12699917;4511
"5011";12;2;67;30;12704641;12708527;3886
"5111";12;2;79;31;12711738;12714687;2949
"5211";12;4;93;32;12717355;12722383;5028
"536";12;4;65;33;12726229;12730664;4435
"545";12;4;17;34;12734226;12737841;3615
"565";12;4;57;35;12744401;12748025;3624
"576";12;4;5;36;12751012;12754890;3878
"596";12;2;3;37;12762324;12765398;3074
"616";12;2;27;38;12771387;12775414;4027
"635";12;4;21;39;12781157;12785132;3975
"6510";12;2;75;40;12790372;12794589;4217
"666";12;4;73;41;12797415;12801517;4102
"6711";12;2;87;42;12805248;12807725;2477
"6810";12;4;45;43;12810256;12814798;4542
"6911";12;2;63;44;12818274;12821118;2844
"706";12;4;41;45;12823818;12827696;3878
"716";12;4;29;46;12831881;12836935;5054
"746";12;4;69;48;12969044;12974352;5308
"7511";12;4;49;49;12977740;12982149;4409
"76";12;4;89;50;12985690;12989082;3392
"7710";12;2;31;51;12994537;12998498;3961
"7910";12;4;13;52;13003861;13008114;4253
"8111";12;3;64;53;13014178;13019997;5819
"8210";12;3;80;54;13023993;13029644;5651
"835";12;3;44;55;13033786;13039080;5294
"8410";12;3;68;56;13042881;13047606;4725
"857";12;1;70;57;13051793;13055221;3428
"866";12;3;12;58;13058776;13063613;4837
"886";12;1;6;59;13070261;13074229;3968
"906";12;3;32;60;13079116;13083296;4180
"9211";12;1;22;61;13089854;13093128;3274
"9411";12;3;60;62;13100696;13105828;5132
"9511";12;1;90;63;13109352;13113035;3683
"967";12;1;66;64;13115978;13119939;3961
"9710";12;1;14;65;13125116;13128518;3402
"9910";12;3;76;66;13133655;13137396;3741
"1006";12;3;84;67;13142426;13147143;4717
"10112";12;3;56;68;13150897;13154168;3271
"1029";12;1;34;69;13159215;13163051;3836
"10411";12;1;82;70;13172316;13177038;4722
"1057";12;1;94;71;13181965;13186215;4250
"1065";12;3;28;72;13190234;13197223;6989
"1087";12;3;92;73;13202201;13206527;4326
"10910";12;3;16;74;13210225;13214265;4040
"11115";12;1;10;75;13221144;13224426;3282
"1137";12;3;96;76;13231330;13235456;4126
"11410";12;1;58;77;13237799;13241731;3932
"1156";12;1;42;78;13244459;13248139;3680
"11611";12;1;50;79;13250877;13254055;3178
"11711";12;1;74;80;13257206;13260280;3074
"1186";12;1;62;81;13263531;13266572;3041
"11911";12;1;98;82;13269030;13272505;3475
