"";"sub";"item";"cond";"seq";"dependnum";"start";"end";"duration_ms";"correctresp";"subresp";"accuracy"
"1829";46;10;3;29;1;3507459;3512218;4759;1;1;1
"1830";46;38;3;30;1;3744012;3747697;3685;0;0;1
"1831";46;30;3;31;1;3769400;3772387;2987;0;0;1
"1832";46;2;3;32;1;3783796;3787092;3296;1;1;1
"1833";46;4;1;33;1;3827568;3831017;3449;1;1;1
"1834";46;8;1;34;1;3841380;3844220;2840;1;1;1
"1835";46;36;1;35;1;3855379;3858665;3286;0;0;1
"1836";46;26;3;36;1;3891301;3894052;2751;0;0;1
"1837";46;18;3;37;1;3906308;3909877;3569;1;1;1
"1838";46;40;1;38;1;3922745;3924845;2100;0;0;1
"1839";46;20;1;39;1;3933510;3935870;2360;1;1;1
"1840";46;24;1;40;1;3947257;3949948;2691;0;0;1
"1841";47;11;1;1;1;4434531;4437545;3014;1;1;1
"1842";47;5;3;2;1;4444006;4446962;2956;1;1;1
"1843";47;31;1;3;1;4453278;4455375;2097;0;0;1
"1844";47;21;3;4;1;4464245;4469700;5455;0;0;1
"1845";47;13;3;5;1;4494001;4496278;2277;1;1;1
"1846";47;33;3;6;1;4525864;4528221;2357;0;0;1
"1847";47;27;1;7;1;4547866;4549779;1913;0;0;1
"1848";47;15;1;8;1;4562005;4565642;3637;1;1;1
"1849";47;9;3;9;1;4572450;4574914;2464;1;1;1
"1850";47;37;3;10;1;4665783;4668632;2849;0;0;1
"1851";47;29;3;11;1;4682498;4685801;3303;0;0;1
"1852";47;1;3;12;1;4692289;4694801;2512;1;1;1
"1853";47;3;1;13;1;4712726;4715020;2294;1;1;1
"1854";47;7;1;14;1;4721927;4725772;3845;1;1;1
"1855";47;35;1;15;1;4732185;4734644;2459;0;0;1
"1856";47;25;3;16;1;4758397;4760686;2289;0;0;1
"1857";47;17;3;17;1;4766964;4769310;2346;1;1;1
"1858";47;39;1;18;1;4838388;4841532;3144;0;0;1
"1859";47;19;1;19;1;4847853;4851069;3216;1;1;1
"1860";47;23;1;20;1;4856371;4858551;2180;0;0;1
"1861";47;10;4;21;1;4888920;4893664;4744;1;0;0
"1862";47;36;2;22;1;4943367;4946074;2707;0;0;1
"1863";47;38;4;23;1;4953776;4956534;2758;0;0;1
"1864";47;8;2;24;1;4996877;4999663;2786;1;1;1
"1865";47;20;2;25;1;5016802;5021081;4279;1;1;1
"1866";47;24;2;26;1;5045404;5047586;2182;0;0;1
"1867";47;40;2;27;1;5053416;5055393;1977;0;0;1
"1868";47;2;4;28;1;5062137;5064692;2555;1;1;1
"1869";47;16;2;29;1;5086810;5089609;2799;1;1;1
"1870";47;12;2;30;1;5126071;5128559;2488;1;1;1
"1871";47;26;4;31;1;5134610;5136991;2381;0;0;1
"1872";47;34;4;32;1;5153913;5156109;2196;0;0;1
"1873";47;18;4;33;1;5192084;5194814;2730;1;1;1
"1874";47;6;4;34;1;5209122;5211229;2107;1;1;1
"1875";47;4;2;35;1;5216679;5219150;2471;1;1;1
"1876";47;28;2;36;1;5226009;5228358;2349;0;0;1
"1877";47;22;4;37;1;5236766;5240681;3915;0;0;1
"1878";47;30;4;38;1;5292675;5295979;3304;0;0;1
"1879";47;32;2;39;1;5323064;5325101;2037;0;0;1
"1880";47;14;4;40;1;5331930;5334101;2171;1;1;1
"1881";48;9;4;1;1;5722825;5725481;2656;1;1;1
"1882";48;35;2;2;1;5737733;5740114;2381;0;0;1
"1883";48;37;4;3;1;5746353;5749274;2921;0;0;1
"1884";48;7;2;4;1;5754732;5757628;2896;1;1;1
"1885";48;19;2;5;1;5769206;5777951;8745;1;1;1
"1886";48;23;2;6;1;5800136;5803287;3151;0;0;1
"1887";48;39;2;7;1;5808567;5811640;3073;0;0;1
"1888";48;1;4;8;1;5820694;5824407;3713;1;1;1
"1889";48;15;2;9;1;5844966;5848050;3084;1;1;1
"1890";48;11;2;10;1;5887261;5891077;3816;1;1;1
"1891";48;25;4;11;1;5901255;5904319;3064;0;0;1
"1892";48;33;4;12;1;5917078;5919033;1955;0;0;1
"1893";48;17;4;13;1;5950784;5953314;2530;1;1;1
"1894";48;5;4;14;1;5967384;5969484;2100;1;1;1
"1895";48;3;2;15;1;5974483;5976979;2496;1;1;1
"1896";48;27;2;16;1;5984361;5986398;2037;0;0;1
"1897";48;21;4;17;1;5992974;5995639;2665;0;0;1
"1898";48;29;4;18;1;6039349;6041774;2425;0;0;1
"1899";48;31;2;19;1;6133089;6135142;2053;0;0;1
"1900";48;13;4;20;1;6141040;6143598;2558;1;1;1
"1901";48;12;3;21;1;6183509;6186041;2532;1;1;1
"1902";48;6;1;22;1;6191557;6194080;2523;1;1;1
"1903";48;32;3;23;1;6200872;6203273;2401;0;0;1
"1904";48;22;1;24;1;6208255;6211146;2891;0;0;1
"1905";48;14;1;25;1;6234351;6237947;3596;1;1;1
"1906";48;34;1;26;1;6260298;6262590;2292;0;0;1
"1907";48;28;3;27;1;6280636;6304792;24156;0;0;1
"1908";48;16;3;28;1;6320972;6323681;2709;1;1;1
"1909";48;10;1;29;1;6329080;6332635;3555;1;1;1
"1910";48;38;1;30;1;6395325;6398663;3338;0;0;1
"1911";48;30;1;31;1;6409155;6411767;2612;0;0;1
"1912";48;2;1;32;1;6416506;6419423;2917;1;1;1
"1913";48;4;3;33;1;6436983;6440617;3634;1;1;1
"1914";48;8;3;34;1;6448243;6450505;2262;1;1;1
"1915";48;36;3;35;1;6456550;6459291;2741;0;0;1
"1916";48;26;1;36;1;6476199;6482836;6637;0;0;1
"1917";48;18;1;37;1;6487968;6490316;2348;1;1;1
"1918";48;40;3;38;1;6495464;6497431;1967;0;0;1
"1919";48;20;3;39;1;6503032;6505811;2779;1;1;1
"1920";48;24;3;40;1;6511331;6513371;2040;0;0;1
"1921";49;11;3;1;1;7248966;7252281;3315;1;1;1
"1922";49;5;1;2;1;7260320;7263806;3486;1;1;1
"1923";49;31;3;3;1;7276310;7279023;2713;0;0;1
"1924";49;21;1;4;1;7290514;7294380;3866;0;0;1
"1925";49;13;1;5;1;7331670;7334195;2525;1;1;1
"1926";49;33;1;6;1;7372086;7374611;2525;0;0;1
"1927";49;27;3;7;1;7445951;7448385;2434;0;0;1
"1928";49;15;3;8;1;7466584;7469676;3092;1;1;1
"1929";49;9;1;9;1;7476346;7478985;2639;1;1;1
"1930";49;37;1;10;1;7576066;7578456;2390;0;0;1
"1931";49;29;1;11;1;7596919;7599381;2462;0;0;1
"1932";49;1;1;12;1;7606489;7609354;2865;1;1;1
"1933";49;3;3;13;1;7634876;7637845;2969;1;1;1
"1934";49;7;3;14;1;7646641;7649353;2712;1;1;1
"1935";49;35;3;15;1;7658241;7660994;2753;0;0;1
"1936";49;25;1;16;1;7689506;7692060;2554;0;0;1
"1937";49;17;1;17;1;7700014;7703318;3304;1;1;1
"1938";49;39;3;18;1;7763611;7766201;2590;0;0;1
"1939";49;19;3;19;1;7775004;7777651;2647;1;1;1
"1940";49;23;3;20;1;7787218;7789490;2272;0;0;1
"1941";49;10;2;21;1;7823504;7827058;3554;1;1;1
"1942";49;36;4;22;1;7847371;7850112;2741;0;0;1
"1943";49;38;2;23;1;7856578;7858897;2319;0;0;1
"1944";49;8;4;24;1;7868271;7871030;2759;1;1;1
"1945";49;20;4;25;1;7887480;7890245;2765;1;1;1
"1946";49;24;4;26;1;7929479;7931680;2201;0;0;1
"1947";49;40;4;27;1;7940093;7942318;2225;0;0;1
"1948";49;2;2;28;1;7949958;7953284;3326;1;1;1
"1949";49;16;4;29;1;7982043;7984775;2732;1;1;1
"1950";49;12;4;30;1;8034942;8037390;2448;1;1;1
"1951";49;26;2;31;1;8045056;8047506;2450;0;0;1
"1952";49;34;2;32;1;8060579;8062822;2243;0;0;1
"1953";49;18;2;33;1;8111214;8113671;2457;1;1;1
"1954";49;6;2;34;1;8131391;8133795;2404;1;1;1
"1955";49;4;4;35;1;8142589;8145327;2738;1;1;1
"1956";49;28;4;36;1;8155748;8158953;3205;0;0;1
"1957";49;22;2;37;1;8165113;8168168;3055;0;0;1
"1958";49;30;2;38;1;8220335;8222967;2632;0;0;1
"1959";49;32;4;39;1;8253903;8256290;2387;0;0;1
"1960";49;14;2;40;1;8264615;8267023;2408;1;1;1
"1961";50;9;2;1;1;1041554;1044944;3390;1;1;1
"1962";50;35;4;2;1;1061638;1064131;2493;0;0;1
"1963";50;37;2;3;1;1070038;1074950;4912;0;0;1
"1964";50;7;4;4;1;1086345;1090309;3964;1;1;1
"1965";50;19;4;5;1;1150992;1162602;11610;1;1;1
"1966";50;23;4;6;1;1192726;1195860;3134;0;0;1
"1967";50;39;4;7;1;1202488;1205509;3021;0;0;1
"1968";50;1;2;8;1;1213041;1225798;12757;1;0;0
"1969";50;15;4;9;1;1253110;1256392;3282;1;1;1
"1970";50;11;4;10;1;1304928;1310533;5605;1;1;1
"1971";50;25;2;11;1;1316862;1319588;2726;0;0;1
"1972";50;33;2;12;1;1332980;1335317;2337;0;0;1
"1973";50;17;2;13;1;1373242;1375836;2594;1;1;1
"1974";50;5;2;14;1;1389681;1393146;3465;1;1;1
"1975";50;3;4;15;1;1402317;1406738;4421;1;1;1
"1976";50;27;4;16;1;1413963;1416061;2098;0;0;1
"1977";50;21;2;17;1;1425437;1430380;4943;0;1;0
"1978";50;29;2;18;1;1488551;1491576;3025;0;0;1
"1979";50;31;4;19;1;1525272;1527825;2553;0;0;1
"1980";50;13;2;20;1;1535208;1538572;3364;1;1;1
"1981";50;12;1;21;1;1587220;1590423;3203;1;1;1
"1982";50;6;3;22;1;1601193;1603620;2427;1;1;1
"1983";50;32;1;23;1;1610978;1613935;2957;0;0;1
"1984";50;22;3;24;1;1622653;1625337;2684;0;0;1
"1985";50;14;3;25;1;1656041;1659274;3233;1;1;1
"1986";50;34;3;26;1;1689297;1692540;3243;0;0;1
"1987";50;28;1;27;1;1720372;1723312;2940;0;0;1
"1988";50;16;1;28;1;1738771;1741959;3188;1;1;1
"1989";50;10;3;29;1;1752569;1757375;4806;1;1;1
"1990";50;38;3;30;1;1850667;1853178;2511;0;0;1
"1991";50;30;3;31;1;1869605;1872225;2620;0;0;1
"1992";50;2;3;32;1;1880578;1883128;2550;1;1;1
"1993";50;4;1;33;1;1906878;1909596;2718;1;1;1
"1994";50;8;1;34;1;1918532;1921381;2849;1;1;1
"1995";50;36;1;35;1;1929894;1932614;2720;0;0;1
"1996";50;26;3;36;1;1955090;1957692;2602;0;0;1
"1997";50;18;3;37;1;1965538;1968238;2700;1;1;1
"1998";50;40;1;38;1;1974565;1977111;2546;0;0;1
"1999";50;20;1;39;1;1984724;1987511;2787;1;1;1
"2000";50;24;1;40;1;1994264;1996874;2610;0;0;1
"2001";51;11;1;1;1;2628314;2632285;3971;1;1;1
"2002";51;5;3;2;1;2641478;2645229;3751;1;1;1
"2003";51;31;1;3;1;2655351;2658759;3408;0;0;1
"2004";51;21;3;4;1;2670942;2674719;3777;0;0;1
"2005";51;13;3;5;1;2716108;2719158;3050;1;1;1
"2006";51;33;3;6;1;2756826;2759725;2899;0;0;1
"2007";51;27;1;7;1;2787390;2789830;2440;0;0;1
"2008";51;15;1;8;1;2805963;2809776;3813;1;1;1
"2009";51;9;3;9;1;2818052;2820971;2919;1;1;1
"2010";51;37;3;10;1;2929492;2933351;3859;0;0;1
"2011";51;29;3;11;1;2948731;2951594;2863;0;0;1
"2012";51;1;3;12;1;2960504;2963778;3274;1;1;1
"2013";51;3;1;13;1;2986316;2990532;4216;1;0;0
"2014";51;7;1;14;1;2999904;3004126;4222;1;1;1
"2015";51;35;1;15;1;3010994;3014094;3100;0;0;1
"2016";51;25;3;16;1;3037867;3041232;3365;0;0;1
"2017";51;17;3;17;1;3050621;3053367;2746;1;1;1
"2018";51;39;1;18;1;3062966;3065810;2844;0;0;1
"2019";51;19;1;19;1;3073218;3076122;2904;1;1;1
"2020";51;23;1;20;1;3084985;3087669;2684;0;0;1
"2021";51;10;4;21;1;3168660;3173258;4598;1;1;1
"2022";51;36;2;22;1;3188828;3192532;3704;0;0;1
"2023";51;38;4;23;1;3200787;3203660;2873;0;0;1
"2024";51;8;2;24;1;3213438;3217238;3800;1;1;1
"2025";51;20;2;25;1;3231040;3234095;3055;1;1;1
"2026";51;24;2;26;1;3263109;3265727;2618;0;0;1
"2027";51;40;2;27;1;3271236;3273899;2663;0;0;1
"2028";51;2;4;28;1;3282250;3285722;3472;1;1;1
"2029";51;16;2;29;1;3316241;3319163;2922;1;1;1
"2030";51;12;2;30;1;3365562;3368815;3253;1;1;1
"2031";51;26;4;31;1;3377220;3379896;2676;0;0;1
"2032";51;34;4;32;1;3398687;3401642;2955;0;0;1
"2033";51;18;4;33;1;3444065;3446829;2764;1;1;1
"2034";51;6;4;34;1;3461515;3464445;2930;1;1;1
"2035";51;4;2;35;1;3470215;3472791;2576;1;1;1
"2036";51;28;2;36;1;3480843;3484830;3987;0;0;1
"2037";51;22;4;37;1;3493599;3497079;3480;0;0;1
"2038";51;30;4;38;1;3551227;3554635;3408;0;0;1
"2039";51;32;2;39;1;3589133;3591926;2793;0;0;1
"2040";51;14;4;40;1;3599102;3601596;2494;1;1;1
"2041";52;9;4;1;1;4868086;4870728;2642;1;1;1
"2042";52;35;2;2;1;4884962;4887310;2348;0;0;1
"2043";52;37;4;3;1;4900592;4903119;2527;0;0;1
"2044";52;7;2;4;1;4911058;4913599;2541;1;1;1
"2045";52;19;2;5;1;4928799;4931313;2514;1;1;1
"2046";52;23;2;6;1;4965063;4967011;1948;0;0;1
"2047";52;39;2;7;1;4974214;4976531;2317;0;0;1
"2048";52;1;4;8;1;4987971;4990532;2561;1;1;1
"2049";52;15;2;9;1;5015556;5018182;2626;1;1;1
"2050";52;11;2;10;1;5058638;5061377;2739;1;1;1
"2051";52;25;4;11;1;5071891;5073926;2035;0;0;1
"2052";52;33;4;12;1;5091946;5094179;2233;0;0;1
"2053";52;17;4;13;1;5167921;5170442;2521;1;1;1
"2054";52;5;4;14;1;5188122;5190922;2800;1;1;1
"2055";52;3;2;15;1;5200982;5203383;2401;1;1;1
"2056";52;27;2;16;1;5210289;5212174;1885;0;0;1
"2057";52;21;4;17;1;5221596;5223716;2120;0;0;1
"2058";52;29;4;18;1;5268244;5270239;1995;0;0;1
"2059";52;31;2;19;1;5301125;5303240;2115;0;0;1
"2060";52;13;4;20;1;5310244;5312570;2326;1;1;1
"2061";52;12;3;21;1;5370714;5372917;2203;1;1;1
"2062";52;6;1;22;1;5381460;5383610;2150;1;1;1
"2063";52;32;3;23;1;5393422;5395419;1997;0;0;1
"2064";52;22;1;24;1;5401994;5404142;2148;0;0;1
"2065";52;14;1;25;1;5432088;5434474;2386;1;1;1
"2066";52;34;1;26;1;5466234;5468492;2258;0;0;1
"2067";52;28;3;27;1;5491340;5493455;2115;0;0;1
"2068";52;16;3;28;1;5508819;5511863;3044;1;1;1
"2069";52;10;1;29;1;5524928;5527353;2425;1;1;1
"2070";52;38;1;30;1;5661353;5663802;2449;0;0;1
"2071";52;30;1;31;1;5780476;5782714;2238;0;0;1
"2072";52;2;1;32;1;5789431;5792194;2763;1;1;1
"2073";52;4;3;33;1;5817297;5819596;2299;1;1;1
"2074";52;8;3;34;1;5829043;5831453;2410;1;1;1
"2075";52;36;3;35;1;5840565;5843773;3208;0;0;1
"2076";52;26;1;36;1;5867236;5869625;2389;0;0;1
"2077";52;18;1;37;1;5876640;5879185;2545;1;1;1
"2078";52;40;3;38;1;5886856;5889200;2344;0;0;1
"2079";52;20;3;39;1;5896372;5899092;2720;1;1;1
"2080";52;24;3;40;1;5906245;5908541;2296;0;0;1
"2081";53;11;3;1;1;1576682;1580376;3694;1;1;1
"2082";53;5;1;2;1;1588538;1591832;3294;1;1;1
"2083";53;31;3;3;1;1600220;1602867;2647;0;0;1
"2084";53;21;1;4;1;1610914;1614089;3175;0;0;1
"2085";53;13;1;5;1;1645858;1648766;2908;1;1;1
"2086";53;33;1;6;1;1676076;1678490;2414;0;0;1
"2087";53;27;3;7;1;1703146;1705339;2193;0;0;1
"2088";53;15;3;8;1;1720876;1724065;3189;1;1;1
"2089";53;9;1;9;1;1730675;1733900;3225;1;1;1
"2090";53;37;1;10;1;1823314;1825844;2530;0;0;1
"2091";53;29;1;11;1;1839610;1842698;3088;0;1;0
"2092";53;1;1;12;1;1853197;1855784;2587;1;1;1
"2093";53;3;3;13;1;1880569;1883016;2447;1;1;1
"2094";53;7;3;14;1;1893712;1898709;4997;1;1;1
"2095";53;35;3;15;1;1906958;1909398;2440;0;0;1
"2096";53;25;1;16;1;1933089;1935543;2454;0;0;1
"2097";53;17;1;17;1;1942112;1945064;2952;1;1;1
"2098";53;39;3;18;1;1955894;1958673;2779;0;0;1
"2099";53;19;3;19;1;2095212;2098445;3233;1;1;1
"2100";53;23;3;20;1;2105666;2108285;2619;0;0;1
"2101";53;10;2;21;1;2136589;2140968;4379;1;1;1
"2102";53;36;4;22;1;2164806;2168391;3585;0;0;1
"2103";53;38;2;23;1;2174555;2176824;2269;0;0;1
"2104";53;8;4;24;1;2186599;2190044;3445;1;1;1
"2105";53;20;4;25;1;2206154;2208845;2691;1;1;1
"2106";53;24;4;26;1;2245270;2247616;2346;0;0;1
"2107";53;40;4;27;1;2253491;2256305;2814;0;0;1
"2108";53;2;2;28;1;2262844;2267633;4789;1;1;1
"2109";53;16;4;29;1;2426245;2429110;2865;1;1;1
"2110";53;12;4;30;1;2472979;2477040;4061;1;1;1
"2111";53;26;2;31;1;2483255;2486008;2753;0;0;1
"2112";53;34;2;32;1;2527277;2529738;2461;0;0;1
"2113";53;18;2;33;1;2565682;2570446;4764;1;1;1
"2114";53;6;2;34;1;2581605;2584615;3010;1;1;1
"2115";53;4;4;35;1;2591536;2595216;3680;1;1;1
"2116";53;28;4;36;1;2603499;2606317;2818;0;0;1
"2117";53;22;2;37;1;2611774;2614377;2603;0;0;1
"2118";53;30;2;38;1;2661015;2663596;2581;0;0;1
"2119";53;32;4;39;1;2687001;2689497;2496;0;0;1
"2120";53;14;2;40;1;2695687;2698289;2602;1;1;1
"2121";54;9;2;1;1;3416170;3418562;2392;1;1;1
"2122";54;35;4;2;1;3434274;3436995;2721;0;0;1
"2123";54;37;2;3;1;3443939;3446065;2126;0;0;1
"2124";54;7;4;4;1;3452684;3455308;2624;1;1;1
"2125";54;19;4;5;1;3468766;3471023;2257;1;1;1
"2126";54;23;4;6;1;3500887;3503270;2383;0;0;1
"2127";54;39;4;7;1;3510254;3512712;2458;0;0;1
"2128";54;1;2;8;1;3520001;3522769;2768;1;1;1
"2129";54;15;4;9;1;3542817;3545686;2869;1;1;1
"2130";54;11;4;10;1;3586525;3589276;2751;1;1;1
"2131";54;25;2;11;1;3595021;3597494;2473;0;0;1
"2132";54;33;2;12;1;3609891;3612229;2338;0;0;1
"2133";54;17;2;13;1;3698372;3700799;2427;1;1;1
"2134";54;5;2;14;1;3792731;3795754;3023;1;1;1
"2135";54;3;4;15;1;3802512;3804971;2459;1;1;1
"2136";54;27;4;16;1;3811552;3813546;1994;0;0;1
"2137";54;21;2;17;1;3821212;3824487;3275;0;0;1
"2138";54;29;2;18;1;3871582;3873912;2330;0;0;1
"2139";54;31;4;19;1;4039168;4041180;2012;0;0;1
"2140";54;13;2;20;1;4046833;4054343;7510;1;0;0
"2141";54;12;1;21;1;4098231;4100555;2324;1;1;1
"2142";54;6;3;22;1;4107366;4109577;2211;1;1;1
"2143";54;32;1;23;1;4116296;4118428;2132;0;0;1
"2144";54;22;3;24;1;4125689;4128140;2451;0;0;1
"2145";54;14;3;25;1;4156483;4158847;2364;1;1;1
"2146";54;34;3;26;1;4183313;4186512;3199;0;0;1
"2147";54;28;1;27;1;4207617;4210578;2961;0;0;1
"2148";54;16;1;28;1;4223284;4226211;2927;1;1;1
"2149";54;10;3;29;1;4263580;4266047;2467;1;1;1
"2150";54;38;3;30;1;4350473;4353580;3107;0;0;1
"2151";54;30;3;31;1;4369381;4371908;2527;0;0;1
"2152";54;2;3;32;1;4379857;4384493;4636;1;0;0
"2153";54;4;1;33;1;4408545;4411303;2758;1;1;1
"2154";54;8;1;34;1;4419592;4422360;2768;1;1;1
"2155";54;36;1;35;1;4428891;4432184;3293;0;0;1
"2156";54;26;3;36;1;4454677;4457065;2388;0;0;1
"2157";54;18;3;37;1;4463908;4466639;2731;1;1;1
"2158";54;40;1;38;1;4473707;4475767;2060;0;0;1
"2159";54;20;1;39;1;4481646;4484321;2675;1;1;1
"2160";54;24;1;40;1;4491407;4493546;2139;0;0;1
"2161";55;11;1;1;1;6140302;6143684;3382;1;1;1
"2162";55;5;3;2;1;6153646;6157095;3449;1;1;1
"2163";55;31;1;3;1;6165615;6167923;2308;0;0;1
"2164";55;21;3;4;1;6177793;6181068;3275;0;0;1
"2165";55;13;3;5;1;6217130;6220459;3329;1;1;1
"2166";55;33;3;6;1;6253245;6255971;2726;0;0;1
"2167";55;27;1;7;1;6283568;6286104;2536;0;0;1
"2168";55;15;1;8;1;6302253;6304649;2396;1;1;1
"2169";55;9;3;9;1;6311423;6313835;2412;1;1;1
"2170";55;37;3;10;1;6410503;6413129;2626;0;0;1
"2171";55;29;3;11;1;6427830;6430289;2459;0;0;1
"2172";55;1;3;12;1;6437993;6441282;3289;1;1;1
"2173";55;3;1;13;1;6462127;6464692;2565;1;1;1
"2174";55;7;1;14;1;6471607;6474929;3322;1;1;1
"2175";55;35;1;15;1;6483139;6487149;4010;0;0;1
"2176";55;25;3;16;1;6517754;6520504;2750;0;0;1
"2177";55;17;3;17;1;6528958;6531322;2364;1;1;1
"2178";55;39;1;18;1;6537614;6540043;2429;0;0;1
"2179";55;19;1;19;1;6548570;6551394;2824;1;1;1
"2180";55;23;1;20;1;6613061;6615442;2381;0;0;1
"2181";55;10;4;21;1;6675668;6678604;2936;1;1;1
"2182";55;36;2;22;1;6693776;6696363;2587;0;0;1
"2183";55;38;4;23;1;6703822;6706112;2290;0;0;1
"2184";55;8;2;24;1;6713125;6715645;2520;1;1;1
"2185";55;20;2;25;1;6732434;6734362;1928;1;1;1
"2186";55;24;2;26;1;6758054;6760337;2283;0;0;1
"2187";55;40;2;27;1;6765728;6767987;2259;0;0;1
"2188";55;2;4;28;1;6774986;6777535;2549;1;1;1
"2189";55;16;2;29;1;6799972;6803492;3520;1;1;1
"2190";55;12;2;30;1;6886687;6890436;3749;1;1;1
"2191";55;26;4;31;1;6897724;6900225;2501;0;0;1
"2192";55;34;4;32;1;6915319;6917733;2414;0;0;1
"2193";55;18;4;33;1;6951037;6953623;2586;1;1;1
"2194";55;6;4;34;1;6967408;6969730;2322;1;1;1
"2195";55;4;2;35;1;6975854;6978121;2267;1;1;1
"2196";55;28;2;36;1;6986075;6988914;2839;0;0;1
"2197";55;22;4;37;1;6995476;6997667;2191;0;0;1
"2198";55;30;4;38;1;7043602;7046143;2541;0;0;1
"2199";55;32;2;39;1;7073722;7076504;2782;0;0;1
"2200";55;14;4;40;1;7086452;7088809;2357;1;0;0
"2201";56;9;4;1;1;746189;748991;2802;1;1;1
"2202";56;35;2;2;1;762558;765107;2549;0;0;1
"2203";56;37;4;3;1;773985;776839;2854;0;0;1
"2204";56;7;2;4;1;785067;788222;3155;1;1;1
"2205";56;19;2;5;1;806675;809096;2421;1;1;1
"2206";56;23;2;6;1;842168;844271;2103;0;0;1
"2207";56;39;2;7;1;852963;855596;2633;0;0;1
"2208";56;1;4;8;1;864932;868635;3703;1;1;1
"2209";56;15;2;9;1;892478;895251;2773;1;1;1
"2210";56;11;2;10;1;941794;944950;3156;1;1;1
"2211";56;25;4;11;1;954069;956450;2381;0;0;1
"2212";56;33;4;12;1;971500;973450;1950;0;0;1
"2213";56;17;4;13;1;1015624;1018055;2431;1;1;1
"2214";56;5;4;14;1;1037838;1040438;2600;1;1;1
"2215";56;3;2;15;1;1047515;1050054;2539;1;1;1
"2216";56;27;2;16;1;1060088;1062580;2492;0;0;1
"2217";56;21;4;17;1;1073366;1075847;2481;0;0;1
"2218";56;29;4;18;1;1132969;1135009;2040;0;0;1
"2219";56;31;2;19;1;1176630;1178892;2262;0;0;1
"2220";56;13;4;20;1;1188521;1191149;2628;1;1;1
"2221";56;12;3;21;1;1258843;1261780;2937;1;1;1
"2222";56;6;1;22;1;1270208;1272505;2297;1;1;1
"2223";56;32;3;23;1;1282221;1284930;2709;0;0;1
"2224";56;22;1;24;1;1292315;1294971;2656;0;0;1
"2225";56;14;1;25;1;1331413;1333962;2549;1;1;1
"2226";56;34;1;26;1;1373981;1377334;3353;0;0;1
"2227";56;28;3;27;1;1404658;1407001;2343;0;0;1
"2228";56;16;3;28;1;1426265;1429700;3435;1;1;1
"2229";56;10;1;29;1;1437211;1441008;3797;1;1;1
"2230";56;38;1;30;1;1532181;1534580;2399;0;0;1
"2231";56;30;1;31;1;1551815;1554329;2514;0;0;1
"2232";56;2;1;32;1;1560916;1563761;2845;1;1;1
"2233";56;4;3;33;1;1593601;1596626;3025;1;1;1
"2234";56;8;3;34;1;1605524;1608168;2644;1;1;1
"2235";56;36;3;35;1;1616352;1619119;2767;0;0;1
"2236";56;26;1;36;1;1642453;1644490;2037;0;0;1
"2237";56;18;1;37;1;1651070;1654292;3222;1;1;1
"2238";56;40;3;38;1;1663644;1665541;1897;0;0;1
"2239";56;20;3;39;1;1672187;1674349;2162;1;1;1
"2240";56;24;3;40;1;1682575;1685007;2432;0;0;1
"2241";57;11;3;1;1;2994299;2997547;3248;1;1;1
"2242";57;5;1;2;1;3004667;3007921;3254;1;1;1
"2243";57;31;3;3;1;3015918;3018279;2361;0;0;1
"2244";57;21;1;4;1;3026119;3028521;2402;0;0;1
"2245";57;13;1;5;1;3060232;3062495;2263;1;1;1
"2246";57;33;1;6;1;3090624;3092626;2002;0;0;1
"2247";57;27;3;7;1;3114967;3117552;2585;0;0;1
"2248";57;15;3;8;1;3133410;3136341;2931;1;1;1
"2249";57;9;1;9;1;3143488;3146066;2578;1;1;1
"2250";57;37;1;10;1;3265292;3267720;2428;0;0;1
"2251";57;29;1;11;1;3279721;3281930;2209;0;0;1
"2252";57;1;1;12;1;3288223;3291369;3146;1;1;1
"2253";57;3;3;13;1;3310973;3313468;2495;1;1;1
"2254";57;7;3;14;1;3321113;3324411;3298;1;1;1
"2255";57;35;3;15;1;3331764;3334143;2379;0;0;1
"2256";57;25;1;16;1;3353622;3356176;2554;0;0;1
"2257";57;17;1;17;1;3361860;3364326;2466;1;1;1
"2258";57;39;3;18;1;3370695;3372794;2099;0;0;1
"2259";57;19;3;19;1;3380753;3383224;2471;1;1;1
"2260";57;23;3;20;1;3390994;3393324;2330;0;0;1
"2261";57;10;2;21;1;3418236;3420523;2287;1;1;1
"2262";57;36;4;22;1;3432813;3435698;2885;0;0;1
"2263";57;38;2;23;1;3441659;3444047;2388;0;0;1
"2264";57;8;4;24;1;3450242;3452824;2582;1;1;1
"2265";57;20;4;25;1;3463600;3465472;1872;1;1;1
"2266";57;24;4;26;1;3490502;3492353;1851;0;0;1
"2267";57;40;4;27;1;3498491;3500613;2122;0;0;1
"2268";57;2;2;28;1;3505837;3508196;2359;1;1;1
"2269";57;16;4;29;1;3527114;3529494;2380;1;1;1
"2270";57;12;4;30;1;3562756;3565044;2288;1;1;1
"2271";57;26;2;31;1;3572838;3575010;2172;0;0;1
"2272";57;34;2;32;1;3588908;3591301;2393;0;0;1
"2273";57;18;2;33;1;3624447;3626883;2436;1;1;1
"2274";57;6;2;34;1;3641443;3643666;2223;1;1;1
"2275";57;4;4;35;1;3650100;3652431;2331;1;1;1
"2276";57;28;4;36;1;3659587;3661765;2178;0;0;1
"2277";57;22;2;37;1;3668285;3671007;2722;0;0;1
"2278";57;30;2;38;1;3722479;3725895;3416;0;0;1
