"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","line","word","char_trial","char_line","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","regress","wordID","land_pos","sacc_len","outsideText","max_char_line","Rtn_sweep","Rtn_sweep_type","LandStartLet","LandStartVA","undersweep_prob","launchDistLet","launchDistVA","launchSite","launchSiteVA"
"105780",55,92,2,55,6683555,6683729,231.7,607,10,174,48,2,9,44,3,39,NA,809.3,194.8,539,41,0,"the",3,36,0,51,1,"undersweep",3,0.780261743814397,1,36,14.2170089346118,2,1.14947077085591
"85867",55,36,2,56,6691128,6691450,213.9,605.2,8,322,50,2,10,41,1,37,7,789.8,302.7,533.7,40,0,"overlooking",1,36,0,52,1,"accurate",1,0.342133698391802,0,36,14.1751652448805,3,1.23561954383226
"65887",55,8,2,58,6711136,6711357,205.6,623.9,6,221,37,2,9,41,1,31,10,685.6,355.9,529.6,40,0,"because",1,30,0,73,1,"accurate",1,0.137838036762165,0,30,11.8146888653284,9,3.80039158501397
"105784",55,54,4,59,6721278,6721442,230.6,604,10,164,65,2,12,68,2,62,NA,1185.1,196,507.4,66,0,"party",2,60,0,42,1,"undersweep",2,0.753186415164686,1,60,23.4940010874083,4,1.74512800114955
"105785",55,20,2,60,6731018,6731223,192.3,596.3,10,205,52,2,NA,NA,NA,38,9,792.4,335.9,529.5,41,NA,NA,NA,NA,1,37,1,"accurate",NA,-0.189527300547976,0,NA,14.7708224751741,3,1.56544627465601
"85872",55,48,2,61,6738631,6739007,244.6,619.5,8,376,43,2,10,44,3,36,NA,762.8,179.5,534.4,41,0,"that",3,33,0,54,1,"undersweep",3,1.0977815070701,1,33,12.7549411875275,5,2.2940187546846
"105787",55,56,2,62,6745463,6745721,211.7,601.1,10,258,50,2,8,41,1,37,9,789.8,341.7,532,40,0,"pulled",1,36,0,35,1,"accurate",1,0.28798304109238,0,36,14.2293159021799,3,1.23561954383226
"95836",55,44,2,63,6750699,6750925,226.5,618.3,9,226,48,2,10,43,2,35,10,758.4,352.4,535.9,41,0,"though",2,33,0,37,1,"accurate",2,0.652269281106672,0,33,13.092152098892,6,2.40232006928344
"95837",55,24,2,64,6755930,6756128,209.8,623.7,9,198,47,2,9,41,1,36,7,760,308,529.8,40,0,"were",1,35,0,71,1,"accurate",1,0.241216564333789,0,35,13.5425871118827,4,1.96911481088807
"75891",55,40,2,65,6764243,6764394,250,595.8,7,151,51,2,9,44,4,32,1,703,208.7,533.7,40,0,"from",4,28,0,32,1,"undersweep",4,1.23069675680504,1,28,11.1501126166537,8,3.37210911364582
"134507",55,2,4,66,6773360,6773594,227.7,613.6,13,234,70,2,13,69,2,61,NA,1174.5,186.7,517.1,67,0,"son",2,59,0,42,1,"undersweep",2,0.681806003269993,1,59,23.3044737868603,6,2.39985867576983
"95840",55,72,2,67,6782731,6783038,231.6,612.4,9,307,51,2,8,43,3,38,9,805.4,331.3,539.2,40,0,"fluently,",3,35,0,87,1,"accurate",3,0.777800350300787,0,35,14.1234759810947,2,0.85164215570909
"85879",55,100,2,68,6790189,6790407,179.6,603.6,8,218,47,2,NA,NA,NA,35,10,756.5,345.6,541.2,40,NA,NA,NA,NA,1,52,1,"accurate",NA,-0.502124276776457,0,NA,14.1997791800166,5,2.05526358386442
"95842",55,16,2,69,6797704,6797983,244.3,609,9,279,44,2,9,44,3,38,16,801.6,450.4,533.2,41,0,"she",3,35,0,75,1,"accurate",3,1.09039732652927,0,35,13.717346051349,3,1.33899807140389
"95843",55,52,2,70,6807701,6807995,239.1,615.4,9,294,52,2,11,43,3,38,10,795.6,357.9,531,40,0,"huge",1,35,0,68,1,"accurate",3,0.962404863821543,0,35,13.6976549032401,2,1.09285872004288
"117397",55,62,4,71,6814848,6815013,255.1,627.6,11,165,63,2,12,69,4,62,1,1178.5,203.8,506.5,65,0,"when",4,58,0,37,1,"undersweep",4,1.35622782599916,1,58,22.7285077046755,3,1.5137570108702
"124940",55,78,4,72,6866609,6866765,238.4,631.9,12,156,68,2,13,70,3,65,NA,1227.1,189.2,521.4,67,0,"France",3,62,0,65,1,"undersweep",3,0.945175109226273,1,62,24.3357976690629,2,1.10516568761093
"75899",55,96,2,73,6874430,6874669,192.7,617.5,7,239,46,2,NA,NA,NA,26,6,604.6,294.8,541.3,40,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.179681726493536,0,NA,10.1384798825599,14,5.79412033103814
"75900",55,60,2,74,6879412,6879771,195.5,630.3,7,359,50,2,NA,NA,NA,29,6,654.9,294.9,534.1,40,NA,NA,NA,NA,1,38,1,"accurate",NA,-0.110762708112454,0,NA,11.3076418015247,11,4.55603939369227
"85886",55,12,2,75,6884713,6884877,219.4,621.2,8,164,50,2,10,43,2,35,NA,753.1,171.8,541.1,41,0,"move",2,33,0,46,1,"undersweep",2,0.477510341640357,1,33,13.136457182137,6,2.53277392550478
"134516",55,26,4,76,6896040,6896337,211.5,629.7,13,297,71,2,14,66,1,64,7,1217.9,296.2,533.1,65,0,"until",1,63,0,52,1,"accurate",1,0.28306025406516,0,63,24.7714643209719,1,0.543967966507827
"117409",55,86,4,77,6905127,6905424,214.2,617.8,11,297,65,2,14,66,1,61,11,1161.6,370.5,532.5,65,0,"the",1,60,0,43,1,"accurate",1,0.349517878932632,0,60,23.3192421479419,4,1.92973251467031
"173131",55,34,4,78,6913257,6913406,237.4,619.2,17,149,63,2,13,69,3,55,1,1067.5,204.5,528.4,66,0,"who",3,52,0,55,1,"undersweep",3,0.920561174090172,1,52,20.4320275564773,11,4.63972677315501
"95852",55,68,2,79,6922032,6922188,209.8,621.1,9,156,48,2,10,41,1,34,NA,740.2,174.9,543.7,40,0,"that",1,33,0,46,1,"undersweep",1,0.241216564333789,1,33,13.0552311961879,6,2.45647072658286
"105805",55,80,2,80,6928161,6928399,207.3,635,10,238,49,2,10,42,1,33,10,721.9,349.1,541.8,41,0,"inside",1,32,0,57,1,"accurate",1,0.179681726493536,0,32,12.6663310210375,8,3.30072870175112
"117417",55,94,4,81,6934392,6934652,217.9,633.1,11,260,72,2,14,67,2,61,12,1164.5,388.4,524.3,65,0,"of",2,59,0,50,1,"accurate",2,0.440589438936205,0,59,23.2995509998331,4,1.85835210277561
"124949",55,66,4,82,6941438,6941582,250.3,637.8,12,144,67,2,12,70,4,63,NA,1202.5,196.2,537.1,66,0,"only",4,59,0,66,1,"undersweep",4,1.23808093734587,1,59,23.4373890365952,3,1.3168455297814
"124950",55,18,4,83,6949560,6949899,215.9,637.1,12,339,68,2,16,67,2,60,10,1156.2,343.7,541.5,65,0,"and",2,58,0,47,1,"accurate",2,0.391361568664004,0,58,23.1444832084756,5,2.06264776440525
"124951",55,58,4,84,6958709,6958949,180.6,620.2,12,240,65,2,NA,NA,NA,62,7,1184.7,296.9,534.6,65,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.477510341640357,0,NA,24.7148522701589,3,1.36115061302638
"182814",55,6,4,85,6965507,6965636,276.9,623.6,18,129,60,2,12,71,5,52,NA,1029,186.1,528.7,66,0,"because",5,47,0,53,1,"undersweep",5,1.89281161196615,1,47,18.5121406158614,14,5.58736327589489
"85897",55,4,2,86,6974448,6974640,170,602.4,8,192,52,2,NA,NA,NA,36,7,774.1,310.8,541,41,NA,NA,NA,NA,1,40,1,"accurate",NA,-0.738418054083026,0,NA,14.8692782157185,5,2.01588128764666
"75913",55,28,2,87,6983196,6983597,223.8,617.7,7,401,44,2,9,43,2,32,10,703.6,353.5,541.8,41,0,"overseas,",2,30,0,70,1,"accurate",2,0.585811656239201,0,30,11.8097660783012,9,3.75116371474177
"117431",55,22,4,88,6993982,6994191,196,626.9,11,209,68,2,NA,NA,NA,62,7,1188.7,299.5,534.3,67,NA,NA,NA,NA,1,36,1,"accurate",NA,-0.0984557405444034,0,NA,24.4342534096073,5,2.0503407968372
"75915",55,76,2,89,7001510,7001696,163.4,622.1,7,186,44,2,NA,NA,NA,26,5,600.4,276.9,545,40,NA,NA,NA,NA,1,36,1,"accurate",NA,-0.900870025981291,0,NA,10.7562896544761,14,5.89749885860976
"163515",55,74,4,90,7008160,7008315,232.1,625,16,155,63,2,12,69,3,61,NA,1162.8,188.2,537.6,66,0,"big",1,58,0,54,1,"undersweep",3,0.790107317868837,1,58,22.9081894311691,5,2.2940187546846
"75917",55,88,2,91,7013910,7014060,201.2,603.4,7,150,46,2,9,42,1,10,NA,345,161.9,542.4,41,0,"hope",1,9,0,56,1,"undersweep",1,0.0295367221633207,1,9,3.5394838725713,31,12.5777208545475
"75919",55,64,2,93,7029032,7029172,224.5,627.5,7,140,45,2,8,43,2,29,NA,655.9,179.1,556.6,41,0,"after",2,27,0,66,1,"undersweep",2,0.603041410834471,1,27,10.6184516177139,12,4.92524842073378
"144209",55,42,4,94,7036668,7036944,223.3,633.7,14,276,66,2,14,67,2,57,11,1105.5,364.6,537.4,65,0,"arrived",2,55,0,41,1,"accurate",2,0.57350468867115,0,55,21.7144135770682,8,3.31057427580556
"124962",55,30,4,95,7041962,7042120,222.1,619.1,12,158,68,2,13,69,2,59,NA,1136.3,179.7,534.4,67,0,"during",2,57,0,40,1,"undersweep",2,0.543967966507829,1,57,22.5020595014234,8,3.34011099796889
"134534",55,70,4,96,7052088,7052231,256.9,622.4,13,143,62,2,12,69,4,62,NA,1189,198.4,529.5,65,0,"than",4,58,0,62,1,"undersweep",4,1.40053290924414,1,58,22.9426489403596,3,1.25531069194114
"117449",55,50,4,97,7058913,7059132,182.1,624.5,11,219,65,2,NA,NA,NA,61,7,1162.7,304.8,529.3,67,NA,NA,NA,NA,1,59,1,"accurate",NA,-0.440589438936205,0,NA,24.1364247944605,6,2.69030311037582
"144213",55,90,4,98,7065519,7065781,203.1,619.7,14,262,69,2,11,66,1,59,8,1142.5,323.7,530.8,65,0,"about",1,58,0,53,1,"accurate",1,0.0763031989219125,0,58,23.1223306668531,6,2.39985867576983
"75925",55,32,2,99,7071954,7072134,207.5,635.8,7,180,44,2,8,42,1,38,NA,796.9,181.9,545.4,41,0,"spent",1,37,0,46,1,"undersweep",1,0.184604513520756,1,37,14.5074533692178,3,1.45468356654356
"192474",55,14,4,100,7083537,7083660,245.8,591.2,19,123,69,2,13,68,3,64,NA,1214,176.2,523.2,65,0,"who",3,61,0,56,1,"undersweep",3,1.12731822923342,1,61,23.8312119987728,1,0.639962313538622
"144215",56,97,4,1,716747,716823,321.7,648.9,14,76,71,2,15,75,8,66,2,1245.1,216.9,550.7,67,0,"quickly",0,58,0,47,1,"undersweep",8,2.99551590606347,1,58,22.7285077046755,1,0.662114855161115
"95875",56,83,2,2,723816,724245,226.5,637.9,9,429,48,2,9,43,2,34,13,735.3,407.2,569.1,41,0,"his",2,32,0,36,1,"accurate",2,0.652269281106672,0,32,12.5235701972481,7,2.97090197092737
"182826",56,81,4,3,735594,735697,351.6,632.3,18,103,52,2,16,77,10,42,3,860,239.7,590,67,0,"picked",1,32,0,49,1,"undersweep",10,3.73147256663289,1,32,12.5137246231937,25,10.1409412760735
"124971",56,9,4,4,744436,744554,307.8,656.2,12,118,71,2,15,74,7,67,2,1268.4,218.1,547,67,0,"barking",2,60,0,39,1,"undersweep",7,2.65338220767167,1,60,23.6441460917385,0,0.0886101664899608
"85916",56,91,2,5,754073,754191,369.4,616.8,8,118,49,2,11,51,11,39,5,808.4,269.5,557.6,40,0,"went",4,28,0,42,1,"undersweep",11,4.16960061205548,1,28,10.8055175247483,1,0.777800350300787
"105831",56,35,2,6,760616,760745,259,642.5,10,129,50,2,9,45,4,38,2,805.5,226.5,561,41,0,"jumped",4,34,0,51,1,"undersweep",4,1.45222217302995,1,34,13.4515155518791,3,1.24300372437309
"134545",56,37,4,7,771043,771287,238.9,656,13,244,84,2,13,69,3,65,11,1227.6,366.9,540.3,66,0,"could",3,62,0,49,1,"accurate",3,0.957482076794323,0,62,24.3357976690629,1,0.699035757865266
"95881",56,7,2,8,782317,782441,314.6,649.6,9,124,49,2,11,49,8,40,4,839.4,254.5,560.3,41,0,"light",0,32,0,40,1,"undersweep",8,2.82075696659716,1,32,12.9173931594257,1,0.408591323259275
"117473",56,53,4,9,793309,793464,307.8,644.9,11,155,71,2,14,73,7,64,2,1220.6,230.8,542.6,66,0,"after",2,57,0,43,1,"undersweep",7,2.65338220767167,1,57,22.4675999922329,2,0.871333303817972
"75936",56,19,2,10,804770,805075,243.4,631.7,7,305,49,2,10,44,3,37,20,781.7,515.9,558.1,41,0,"had",3,34,0,43,1,"accurate",3,1.06824478490678,0,34,13.2496812837631,4,1.82881538061229
"144224",56,47,2,11,815344,815505,263.9,664.1,14,161,20,2,10,46,5,5,2,265.3,217.1,556.4,41,0,"good",2,0,0,44,1,"undersweep",5,1.57283045519684,1,0,0.034459509190542,36,14.5394514848948
"163534",56,55,2,12,824092,824267,222.2,649.4,16,175,44,2,8,43,2,31,11,680.9,359.7,558.4,41,0,"and",2,29,0,42,1,"accurate",2,0.546429360021439,0,29,11.2904120469295,10,4.30990004233126
"212327",56,43,2,13,832769,833002,270.7,641.4,21,233,50,2,12,46,5,41,15,848.3,437.7,553.5,41,0,"gentle",1,36,0,35,1,"accurate",5,1.74020521412233,0,36,14.2170089346118,0,0.189527300547978
"85925",56,23,2,14,840424,840557,299.2,635.3,8,133,48,2,12,47,7,37,3,785.4,243,557.7,40,0,"his",0,30,0,46,1,"undersweep",7,2.4417023655012,1,30,11.9672952631722,3,1.34392085843111
"105840",56,39,2,15,849927,850072,262.1,644.9,10,145,55,2,9,45,4,35,1,751.8,213.2,552.9,41,0,"money",4,31,0,45,1,"undersweep",4,1.52852537195186,1,31,12.0534440361486,6,2.56477204118171
"153897",56,1,4,16,862912,863030,277.3,612.9,15,118,70,2,12,70,5,65,4,1228.4,251.8,544.7,65,0,"their",5,60,0,63,1,"undersweep",5,1.9026571860206,1,60,23.4103137079455,0,0.285521647578768
"85928",56,71,2,17,873674,873803,291.6,630.6,8,129,49,2,10,47,6,39,3,817.1,237.2,556.7,41,0,"had",2,33,0,44,1,"undersweep",6,2.25463645846684,1,33,12.934622914021,2,0.957482076794323
"85929",56,99,2,18,882442,882566,303.9,621.2,8,124,52,2,10,48,7,39,3,817.1,234.8,553.5,41,0,"to",2,32,0,38,1,"undersweep",7,2.55738786064088,1,32,12.631871511847,2,0.957482076794323
"105844",56,15,2,19,890376,890489,339.3,631.9,10,113,55,2,12,50,9,39,5,808.9,266.3,557.7,41,0,"wallet",5,30,0,47,1,"undersweep",9,3.42872116445885,1,30,11.558703939913,2,1.15931634491035
"95893",56,51,2,20,901732,901880,270.7,643.6,9,148,48,2,10,45,5,37,2,784.5,229,566,40,0,"so",2,32,0,63,1,"undersweep",5,1.74020521412233,1,32,12.6466398729286,3,1.3660734000536
"124988",56,61,4,21,909509,909620,338.2,661.7,12,111,67,2,6,75,9,62,2,1180,220.4,553,66,0,"after",1,53,0,44,1,"undersweep",9,3.40164583580914,1,53,20.7200105975697,4,1.87065907034366
"144235",56,77,4,22,918520,918622,362.1,657.7,14,102,79,2,14,77,11,NA,4,1256.9,249.2,555.1,66,0,"she",3,NA,0,47,1,"undersweep",11,3.98991888556195,1,NA,22.024549159783,NA,-0.022152541622493
"85934",56,95,2,23,924938,925060,319,619.9,8,122,44,2,10,49,8,37,3,775.5,241.2,557.4,41,0,"aesthetically",1,29,0,39,1,"undersweep",8,2.929058281196,1,29,11.23626138963,4,1.98142177845612
"134562",56,59,2,24,932835,932951,343.1,640.4,13,116,47,2,9,50,9,34,5,738.5,265.5,555.3,41,0,"strong",4,25,0,39,1,"undersweep",9,3.52225411797603,1,25,9.73234995281427,7,2.89213737849185
"134563",56,11,2,25,939923,940096,278.1,646.1,13,173,54,2,11,46,5,40,2,833.9,226.7,554.8,41,0,"if",0,35,0,34,1,"undersweep",5,1.92234833412948,1,35,13.6804251486449,1,0.543967966507829
"117507",56,25,4,26,950913,950993,333.7,631.9,11,80,68,2,13,75,9,NA,3,1257.9,245.5,550.9,66,0,"claimed",5,NA,0,45,1,"undersweep",9,3.29088312769668,1,NA,22.7481988527844,NA,-0.0467664767585939
"105852",56,85,4,27,961941,962030,346.2,634,10,89,70,2,13,77,10,NA,4,1295.6,262.9,551.4,67,0,"were",3,NA,0,59,1,"undersweep",10,3.59855731689794,1,NA,23.3684700182141,NA,-0.580888869211978
"117511",56,33,4,28,969629,969746,296.4,620.5,11,117,69,2,12,72,7,65,3,1229.3,242.6,550.5,65,0,"in",2,58,0,45,1,"undersweep",7,2.37278334712012,1,58,22.9623400884685,0,0.26336910595628
"117513",56,67,2,29,978693,978888,273.3,635.8,11,195,50,2,9,45,5,37,3,776.1,237.7,553.8,40,0,"he",0,32,0,49,1,"undersweep",5,1.80420144547619,1,32,12.3758865864315,3,1.57283045519684
"85941",56,79,2,30,987555,987669,337.2,624.8,8,114,51,2,11,50,9,41,3,842.2,242.7,554.8,41,0,"royal",5,32,0,40,1,"undersweep",9,3.37703190067304,1,32,12.4300372437309,0,0.339672304878191
"163550",56,93,4,31,995758,995970,229.3,662.7,16,212,88,2,14,68,2,65,12,1231.9,376.6,554.3,66,0,"who",2,63,0,43,1,"accurate",2,0.721188299487755,0,63,24.6779313674547,1,0.593195836780028
"182846",56,65,4,32,1006507,1006636,326.9,637,18,129,70,2,14,74,8,NA,3,1262.2,243.3,548.3,66,0,"charity",4,NA,0,57,1,"undersweep",8,3.1235083687712,1,NA,23.0214135327951,NA,-0.152606397843826
"125000",56,17,4,33,1013732,1013853,351.4,654.8,12,121,60,2,15,77,10,62,3,1178,245,554.9,67,0,"bothered",6,52,0,61,1,"undersweep",10,3.72654977960567,1,52,20.345878783501,5,2.31370990279348
"182848",56,57,4,34,1025749,1025867,366.3,642.9,18,118,58,2,15,76,11,61,4,1167.8,259.1,554.4,65,0,"long",0,50,0,37,1,"undersweep",11,4.09329741313357,1,50,19.7280690115848,4,1.77712611682648
"125002",56,5,4,35,1034757,1034860,401.3,635.5,12,103,61,2,15,80,13,67,5,1263.6,268.1,551.9,67,0,"of",2,54,0,47,1,"undersweep",13,4.9547851428971,1,54,21.2245962678598,0,0.206757055143249
"153915",56,3,2,36,1046005,1046131,313.1,630.8,15,126,47,2,11,48,8,38,4,798.6,249.1,558.6,40,0,"festival",2,30,0,49,1,"undersweep",8,2.78383606389301,1,30,11.950065508577,2,1.01901691463457
"105862",56,27,2,37,1057587,1057728,288.8,640.4,10,141,50,2,9,47,6,41,3,840,233.5,551.9,41,0,"restaurant",6,35,0,63,1,"undersweep",6,2.18571744008576,1,35,13.5672010470188,0,0.393822962177614
"134576",56,21,4,38,1068455,1068673,239.5,648.2,13,218,84,2,14,70,3,NA,12,1273.2,384.2,554.1,67,0,"was",3,NA,0,39,1,"accurate",3,0.972250437875984,0,NA,25.4434247501875,NA,-0.0295367221633221
"144251",56,75,2,39,1083036,1083270,245.3,645.9,14,234,21,2,8,43,3,6,13,289.1,400.2,562.7,40,0,"during",3,3,0,67,1,"accurate",3,1.11501126166537,0,3,1.07809035896122,34,13.559816866478
"105865",56,73,4,40,1092378,1092441,367,633.5,10,63,66,2,14,77,11,NA,5,1271.7,268.6,556.3,66,0,"were",0,NA,0,62,1,"undersweep",11,4.11052716772884,1,NA,22.2682271176304,NA,-0.386438781636784
"105866",56,87,2,41,1100420,1100538,292.5,647.5,10,118,50,2,8,46,6,39,2,817.8,225.8,560.4,40,0,"lessons",0,33,0,39,1,"undersweep",6,2.27678900008933,1,33,12.9297001269938,1,0.54642936002144
"105867",56,45,4,42,1108075,1108198,387.1,642.8,10,123,65,2,13,79,12,65,3,1236.6,247.3,552.1,67,0,"preparation",9,53,0,35,1,"undersweep",12,4.60526726396447,1,53,20.9095378981177,2,0.871333303817972
"75969",56,63,2,43,1116465,1116590,338.2,647.3,7,125,47,2,10,49,9,38,4,798.5,262.1,568.3,40,0,"parents",3,29,0,60,1,"undersweep",9,3.40164583580914,1,29,11.3297943431472,2,1.02147830814819
"125011",56,41,4,44,1123492,1123709,238.7,658.7,12,217,67,2,18,70,3,66,15,1242,439,544.5,67,0,"said",0,63,0,42,1,"accurate",3,0.952559289767103,0,63,24.69516112205,1,0.738418054083026
"125012",56,29,4,45,1130845,1130968,299,643.4,12,123,68,2,10,74,7,67,3,1256.2,239.4,547.1,67,0,"because",7,60,0,68,1,"undersweep",7,2.43677957847398,1,60,23.5604587122757,0,0.388900175150392
"241501",56,69,4,46,1144197,1144422,237.2,651.5,24,225,73,2,14,70,3,67,13,1262.7,400.6,549.9,67,0,"after",3,64,0,63,1,"accurate",3,0.915638387062951,0,64,25.2415904820714,0,0.228909596765737
"192509",56,49,4,47,1154555,1154706,304.7,639.4,19,151,68,2,14,73,7,63,3,1203.8,241.4,545.2,66,0,"her",3,56,0,45,1,"undersweep",7,2.57707900874976,1,56,22.1303890808683,3,1.28484741410447
"105873",56,89,4,48,1162693,1162758,409.6,622.7,10,65,65,2,15,81,14,NA,4,1289.5,252.7,551.5,67,0,"overlooking",4,NA,0,39,1,"undersweep",14,5.15908080452674,1,NA,21.6578015262551,NA,-0.430743864881765
"85960",56,31,2,49,1173761,1173928,258.6,626.1,8,167,25,2,11,45,4,15,2,436.6,227.8,569.6,41,0,"was",1,11,0,69,1,"undersweep",4,1.44237659897551,1,11,4.38128045422595,26,10.3230843960807
"182862",56,13,4,50,1187199,1187275,376.5,642.1,18,76,68,2,16,79,12,60,4,1157.6,255.8,550.3,67,0,"watched",6,48,0,46,1,"undersweep",12,4.3443595515218,1,48,19.2259447348084,7,2.81583417956994
"212348",56,64,3,51,1199950,1200101,921.2,589,21,151,36,2,23,148,61,NA,21,1244.8,446,548.6,87,0,"manager.",3,NA,0,66,1,"undersweep",61,17.7515700201559,1,NA,7.96506941004223,NA,-0.0196911481088796
"281022",56,80,3,52,1215696,1215841,299.1,615.1,28,145,69,2,20,98,9,85,3,1211.4,223.5,547.2,89,0,"the",2,76,0,57,1,"undersweep",9,2.43924097198759,1,76,22.4552930246648,4,1.39314872870331
"182865",56,44,3,53,1225229,1225361,309.1,625.5,18,132,44,2,19,97,10,43,4,708,237.1,562.4,87,0,"the",3,33,0,37,1,"undersweep",10,2.6853803233486,1,33,9.81849872579063,44,13.1930692329501
"153932",56,68,3,54,1233431,1233679,263.1,635.7,15,248,73,2,19,93,6,NA,21,1252.4,446.8,549.7,87,0,"is",1,NA,0,46,1,"accurate",6,1.55313930708796,0,NA,24.3505660301446,NA,-0.206757055143249
"134593",56,70,1,55,1245625,1245789,264.2,611.1,13,164,48,2,10,61,6,48,2,765.7,219.2,559.1,55,0,"our",1,42,0,62,1,"undersweep",6,1.58021463573767,1,42,12.3438884707546,7,2.32109408333431
"163573",56,12,3,56,1255999,1256070,341.3,609.3,16,71,64,2,20,99,12,86,2,1230.1,215.9,546.1,87,0,"indoors",7,74,0,46,1,"undersweep",12,3.47794903473105,1,74,21.8768655489664,1,0.342133698391804
"125024",56,6,1,57,1268566,1268705,276.7,621.5,12,139,46,2,10,60,7,50,2,795.9,218.4,553.2,53,0,"because",7,43,0,53,1,"undersweep",7,1.88788882493893,1,43,12.7795551226636,3,0.987018798957645
"192520",56,32,3,58,1280301,1280443,256,631.4,19,142,72,2,17,94,5,89,1,1266.6,207.2,545.7,89,0,"spent",5,84,0,46,1,"undersweep",5,1.37838036762165,1,84,24.8748428485435,0,0.0344595091905434
"134597",56,22,1,59,1290452,1290652,224.3,616.3,13,200,50,2,12,57,3,51,11,807.6,326.4,558.7,54,0,"not",3,48,0,36,1,"accurate",3,0.598118623807251,0,48,14.3573083648876,3,0.994402979498474
"163577",56,60,3,60,1302350,1302458,325.2,622.2,16,108,66,2,17,98,11,77,4,1113.1,237.4,551.7,87,0,"to",0,66,0,38,1,"undersweep",11,3.08166467903983,1,66,19.3933194937339,10,3.2219641093156
"95934",56,90,1,61,1309778,1309911,294.3,628.7,9,133,49,2,12,62,8,51,2,806.9,222.4,556.6,54,0,"the",2,43,0,53,1,"undersweep",8,2.32109408333431,1,43,12.6171031507653,3,1.01163273409375
"117579",56,66,1,62,1320854,1320990,273.8,604.9,11,136,51,2,12,61,7,51,3,807.8,228.5,564,54,0,"three",2,44,0,66,1,"undersweep",7,1.81650841304424,1,44,13.1438413626779,3,0.989480192471255
"95936",56,14,1,63,1329832,1329968,277.7,636.8,9,136,50,2,12,62,7,45,2,730.6,213,568.3,55,0,"had",3,38,0,56,1,"undersweep",7,1.91250276007504,1,38,11.1476512231401,10,3.18504320661145
"331112",56,76,3,64,1345040,1345102,373.2,616.3,33,62,69,2,6,103,15,88,4,1250.8,237.2,544.8,88,0,"was",3,73,0,36,1,"undersweep",15,4.26313356557267,1,73,21.6011894754421,0,0.127992462707726
"163581",56,84,3,65,1353753,1353909,275.3,593.7,16,156,74,2,18,94,7,87,4,1241.2,243.3,546.1,87,0,"five",0,80,0,85,1,"undersweep",7,1.85342931574839,1,80,23.7745999479598,0,0.0689190183810813
"134604",56,56,3,66,1361188,1361343,310.3,613.3,13,155,71,2,15,97,10,87,3,1237.1,228.3,541.9,87,0,"over",3,77,0,35,1,"undersweep",10,2.71491704551192,1,77,22.8121950841383,0,0.169836152439098
"144278",56,34,1,67,1371995,1372130,301.1,622.1,14,135,49,2,12,63,9,51,4,802.2,235.9,554.9,54,0,"visiting",0,42,0,55,1,"undersweep",9,2.4884688422598,1,42,12.3340428967001,3,1.12731822923342
"182879",56,82,1,68,1383944,1384095,251,623,18,151,53,2,11,59,5,52,2,821,214.2,568.4,54,0,"come",2,47,0,42,1,"undersweep",5,1.25531069194114,1,47,14.0299430275775,2,0.664576248674723
"95942",56,94,1,69,1391220,1391343,283.6,622,9,123,49,2,13,62,8,49,2,784.8,211.6,560.1,54,0,"running",5,41,0,50,1,"undersweep",8,2.05772497737803,1,41,12.3365042902137,5,1.55560070060157
"144281",56,28,3,70,1400118,1400265,294.6,609.9,14,147,79,2,17,97,8,89,2,1265.4,219.2,547.5,89,0,"overseas,",8,81,0,70,1,"undersweep",8,2.32847826387514,1,81,23.8952082301267,0,0.06399623135386
"212365",56,92,3,71,1414417,1414660,253.7,614.7,21,243,71,2,18,94,5,NA,20,1292.8,429.4,554.2,89,0,"patient's",1,NA,0,51,1,"accurate",5,1.32176831680862,0,NA,25.5763399999224,NA,-0.6104255913753
"153950",56,16,3,72,1423146,1423405,217.5,614.4,15,259,74,2,17,90,2,NA,17,1264.9,396.7,547.8,88,0,"she",2,NA,0,75,1,"accurate",2,0.430743864881765,0,NA,25.780635661552,NA,-0.2190640227113
"95946",56,10,1,73,1435602,1435787,207.5,612.5,9,185,52,2,12,56,1,53,12,832.6,332,558.3,55,0,"near",1,52,0,45,1,"accurate",1,0.184604513520756,0,52,15.3861708535766,2,0.674421822729163
"125041",56,96,3,74,1446835,1446960,300.5,623.1,12,125,64,2,16,96,9,80,2,1154.5,219,551.8,87,0,"customers",2,71,0,45,1,"undersweep",9,2.47370048117814,1,71,21.0203006062301,7,2.20294719468103
"85986",56,58,1,75,1452721,1452873,308.6,614.7,8,152,48,2,12,63,10,50,5,798.3,253.2,562,53,0,"very",0,40,0,45,1,"undersweep",10,2.67307335578055,1,40,12.0534440361486,3,0.927945354631003
"117607",56,42,1,76,1460202,1460408,247.8,623.9,11,206,50,2,12,58,5,50,15,790.4,369.1,564.1,53,0,"arrived",5,45,0,41,1,"accurate",5,1.17654609950562,0,45,13.3555212048483,3,1.1223954422062
"144287",56,50,1,77,1467737,1467886,280.7,619.3,14,149,54,2,12,62,7,54,2,841,218.2,557.7,55,0,"in",2,47,0,59,1,"undersweep",7,1.98634456548334,1,47,13.7911878567573,1,0.467664767585916
